"time","high_pressure.value","motor_angle.value"
"2022-02-12T17:59:41.547-08:00","675.7161865234375","0"
"2022-02-12T17:59:41.647-08:00","681.98583984375","0"
"2022-02-12T17:59:41.748-08:00","675.7161865234375","0"
"2022-02-12T17:59:41.850-08:00","681.98583984375","0"
"2022-02-12T17:59:41.950-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.051-08:00","681.98583984375","0"
"2022-02-12T17:59:42.153-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.254-08:00","681.98583984375","0"
"2022-02-12T17:59:42.354-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.455-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.557-08:00","681.98583984375","0"
"2022-02-12T17:59:42.657-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.758-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.859-08:00","675.7161865234375","0"
"2022-02-12T17:59:42.961-08:00","681.98583984375","0"
"2022-02-12T17:59:43.062-08:00","681.98583984375","0"
"2022-02-12T17:59:43.162-08:00","675.7161865234375","0"
"2022-02-12T17:59:43.265-08:00","681.98583984375","0"
"2022-02-12T17:59:43.366-08:00","681.98583984375","0"
"2022-02-12T17:59:43.466-08:00","675.7161865234375","0"
"2022-02-12T17:59:43.568-08:00","681.98583984375","0"
"2022-02-12T17:59:43.668-08:00","688.255615234375","0"
"2022-02-12T17:59:43.770-08:00","675.7161865234375","0"
"2022-02-12T17:59:43.870-08:00","675.7161865234375","0"
"2022-02-12T17:59:43.971-08:00","681.98583984375","0"
"2022-02-12T17:59:44.073-08:00","681.98583984375","0"
"2022-02-12T17:59:44.174-08:00","669.4464111328125","0"
"2022-02-12T17:59:44.275-08:00","681.98583984375","0"
"2022-02-12T17:59:44.375-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.477-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.578-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.678-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.779-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.881-08:00","675.7161865234375","0"
"2022-02-12T17:59:44.981-08:00","681.98583984375","0"
"2022-02-12T17:59:45.082-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.185-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.286-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.386-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.487-08:00","681.98583984375","0"
"2022-02-12T17:59:45.589-08:00","681.98583984375","0"
"2022-02-12T17:59:45.690-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.791-08:00","675.7161865234375","0"
"2022-02-12T17:59:45.891-08:00","688.255615234375","0"
"2022-02-12T17:59:45.993-08:00","681.98583984375","0"
"2022-02-12T17:59:46.093-08:00","681.98583984375","0"
"2022-02-12T17:59:46.195-08:00","675.7161865234375","0"
"2022-02-12T17:59:46.296-08:00","688.255615234375","0"
"2022-02-12T17:59:46.396-08:00","688.255615234375","0"
"2022-02-12T17:59:46.498-08:00","688.255615234375","0"
"2022-02-12T17:59:46.598-08:00","675.7161865234375","0"
"2022-02-12T17:59:46.700-08:00","681.98583984375","0"
"2022-02-12T17:59:46.800-08:00","681.98583984375","0"
"2022-02-12T17:59:46.902-08:00","675.7161865234375","0"
"2022-02-12T17:59:47.003-08:00","675.7161865234375","0"
"2022-02-12T17:59:47.105-08:00","675.7161865234375","0"
"2022-02-12T17:59:47.206-08:00","681.98583984375","0"
"2022-02-12T17:59:47.307-08:00","669.4464111328125","0"
"2022-02-12T17:59:47.407-08:00","681.98583984375","0"
"2022-02-12T17:59:47.509-08:00","681.98583984375","0"
"2022-02-12T17:59:47.609-08:00","688.255615234375","0"
"2022-02-12T17:59:47.710-08:00","681.98583984375","0"
"2022-02-12T17:59:47.812-08:00","681.98583984375","0"
"2022-02-12T17:59:47.912-08:00","681.98583984375","0"
"2022-02-12T17:59:48.014-08:00","681.98583984375","0"
"2022-02-12T17:59:48.114-08:00","694.5252685546875","0"
"2022-02-12T17:59:48.216-08:00","681.98583984375","0"
"2022-02-12T17:59:48.316-08:00","675.7161865234375","0"
"2022-02-12T17:59:48.417-08:00","681.98583984375","0"
"2022-02-12T17:59:48.518-08:00","675.7161865234375","0"
"2022-02-12T17:59:48.619-08:00","681.98583984375","0"
"2022-02-12T17:59:48.721-08:00","681.98583984375","0"
"2022-02-12T17:59:48.822-08:00","681.98583984375","0"
"2022-02-12T17:59:48.922-08:00","675.7161865234375","0"
"2022-02-12T17:59:49.024-08:00","675.7161865234375","0"
"2022-02-12T17:59:49.126-08:00","675.7161865234375","0"
"2022-02-12T17:59:49.226-08:00","681.98583984375","0"
"2022-02-12T17:59:49.328-08:00","675.7161865234375","0"
"2022-02-12T17:59:49.429-08:00","681.98583984375","0"
"2022-02-12T17:59:49.529-08:00","681.98583984375","0"
"2022-02-12T17:59:49.631-08:00","688.255615234375","0"
"2022-02-12T17:59:49.731-08:00","675.7161865234375","0"
"2022-02-12T17:59:49.833-08:00","681.98583984375","0"
"2022-02-12T17:59:49.934-08:00","681.98583984375","0"
"2022-02-12T17:59:50.035-08:00","688.255615234375","0"
"2022-02-12T17:59:50.136-08:00","688.255615234375","0"
"2022-02-12T17:59:50.236-08:00","675.7161865234375","0"
"2022-02-12T17:59:50.338-08:00","681.98583984375","0"
"2022-02-12T17:59:50.438-08:00","681.98583984375","0"
"2022-02-12T17:59:50.539-08:00","681.98583984375","0"
"2022-02-12T17:59:50.640-08:00","675.7161865234375","0"
"2022-02-12T17:59:50.741-08:00","675.7161865234375","0"
"2022-02-12T17:59:50.843-08:00","669.4464111328125","0"
"2022-02-12T17:59:50.945-08:00","675.7161865234375","0"
"2022-02-12T17:59:51.046-08:00","681.98583984375","0"
"2022-02-12T17:59:51.146-08:00","688.255615234375","0"
"2022-02-12T17:59:51.247-08:00","675.7161865234375","0"
"2022-02-12T17:59:51.348-08:00","681.98583984375","0"
"2022-02-12T17:59:51.449-08:00","688.255615234375","0"
"2022-02-12T17:59:51.550-08:00","681.98583984375","0"
"2022-02-12T17:59:51.651-08:00","681.98583984375","0"
"2022-02-12T17:59:51.753-08:00","675.7161865234375","0"
"2022-02-12T17:59:51.854-08:00","681.98583984375","0"
"2022-02-12T17:59:51.954-08:00","669.4464111328125","0"
"2022-02-12T17:59:52.056-08:00","669.4464111328125","0"
"2022-02-12T17:59:52.157-08:00","675.7161865234375","0"
"2022-02-12T17:59:52.258-08:00","681.98583984375","0"
"2022-02-12T17:59:52.358-08:00","681.98583984375","0"
"2022-02-12T17:59:52.460-08:00","675.7161865234375","0"
"2022-02-12T17:59:52.560-08:00","669.4464111328125","0"
"2022-02-12T17:59:52.661-08:00","669.4464111328125","0"
"2022-02-12T17:59:52.762-08:00","681.98583984375","0"
"2022-02-12T17:59:52.864-08:00","675.7161865234375","0"
"2022-02-12T17:59:52.965-08:00","675.7161865234375","0"
"2022-02-12T17:59:53.066-08:00","681.98583984375","0"
"2022-02-12T17:59:53.168-08:00","681.98583984375","0"
"2022-02-12T17:59:53.268-08:00","681.98583984375","0"
"2022-02-12T17:59:53.370-08:00","681.98583984375","0"
"2022-02-12T17:59:53.471-08:00","681.98583984375","0"
